Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,74.78666732469667,0.15645746302237795,23.25408506128195,0.048648713517326254,23.25408506128195,0.048648713517326254,51.532582263414994,0.0,74.78666732469694,0.15645746302237853,0.725881024503099,0.725881024503099,0.0002479948836703447,0.1549388834732083,,3405,2927,478,6.123430962343096,0.0
1,41.69240316367464,0.1315217765415604,14.756496603935839,0.046550462472983715,14.756496603935839,0.046550462472983715,26.93590655973867,0.0,41.692403163674506,0.13152177654155994,0.8706166161622813,0.8706166161622813,0.00025140531797929,0.12877535188489703,0.011919453667171231,3780,3463,317,10.92429022082019,0.0
2,39.333334286792144,0.14622057355684812,12.733266844844065,0.04733556447897422,12.733266844844065,0.04733556447897422,26.390028456591665,0.0,39.12329530143573,0.14543975948489118,1.0797658497324258,1.0797658497324258,0.0003115308279666549,0.14220657411546364,0.1513525007411603,3735,3466,269,12.884758364312267,0.0
3,10.981521619193519,0.17712131643860513,3.0637077388598843,0.049414640949352974,3.0637077388598843,0.049414640949352974,7.740749642294338,0.0,10.804457381154222,0.17426544163151972,1.1257826428348254,1.1257826428348254,0.00029579155092875075,0.1589635318767531,0.11886408737417109,3868,3806,62,61.38709677419355,0.0
4,30.653530982522756,0.13044055737243726,10.831175734339194,0.046090109507826355,10.831175734339194,0.046090109507826355,19.489026508323217,0.3333287398603333,30.32020224266241,0.12902213720281877,0.9682485864121291,0.6349198465517958,0.00024801556505929523,0.12632035062174735,0.6275730224979215,2795,2560,235,10.893617021276595,0.0
5,8.199021232404863,0.15767348523855507,2.1301789065626417,0.0409649789723585,2.1301789065626417,0.0409649789723585,6.056874685193451,0.011949177747624606,8.187053591756094,0.1574433383030018,0.43496210960119974,0.42301293185357514,0.0002523943507479565,0.14930882928468583,0.531375533552279,1728,1676,52,32.23076923076923,0.0
6,44.278311290139285,0.1485849372152325,14.394667614002639,0.04830425373826389,14.394667614002639,0.04830425373826389,29.878561806037197,0.004556207198244344,44.27322942003984,0.14856788395986523,0.6400017166511871,0.6354455094529428,0.00024870665732013416,0.14643728044794663,1.0481355762594733,2853,2555,298,8.573825503355705,0.0
7,19.35682301387904,0.13826302152770742,5.985527327020693,0.04275376662157637,5.985527327020693,0.04275376662157637,13.35876286353532,0.012532823323041065,19.344290190556013,0.13817350136111436,0.3980756289208953,0.38554280559785425,0.0002534798195909627,0.13541962417827247,0.04280113157956045,1661,1521,140,10.864285714285714,0.0
8,8.155219630848032,0.20910819566277006,2.349835844715688,0.060252201146556106,2.349835844715688,0.060252201146556106,5.466087276070804,0.33929651006151307,7.8159231207864925,0.2004082851483716,1.199670749328515,0.860374239267002,0.0002507648613427578,0.17834740721844916,0.2579040750101136,3470,3431,39,87.97435897435898,0.0
9,135.28007257200207,0.1403320254896287,47.401547885178765,0.04917173017134727,47.401547885178765,0.04917173017134727,87.75258851042209,0.1259361764014364,135.15413639560086,0.14020138630249052,0.8464484573863627,0.7205122809849263,0.0002487097966810239,0.13945396692387524,0.014235377509345337,3861,2897,964,3.0051867219917012,0.0
10,83.53203736397779,0.15672052038269754,26.501406808843722,0.04972121352503513,26.501406808843722,0.04972121352503513,56.38035504234014,0.22457382636974055,82.88176185118387,0.15550049127801852,1.3676145214388056,1.143040695069065,0.00046769259209045215,0.15415463947943525,0.11610197456932925,2977,2444,533,4.585365853658536,0.0
11,20.351821551209632,0.1403573900083423,6.476549646887588,0.044665859633707505,6.476549646887588,0.044665859633707505,13.476179787559673,0.3990921167623731,19.95272943444726,0.1376050305823949,1.018777170485317,0.6196850537229439,0.00024987300553344513,0.1333313405567194,0.3312543660546603,2625,2480,145,17.103448275862068,0.0
12,31.181945124272524,0.13982935033306065,10.947469443687925,0.04909179122730011,10.947469443687925,0.04909179122730011,19.50905283935663,0.7254228412279766,30.456522283044556,0.13657633310782313,1.6650137746389508,0.9395909334109742,0.0002508251290472435,0.13236292085037477,0.012656189967203524,3969,3746,223,16.798206278026907,0.0
13,13.368778906080827,0.12732170386743644,4.56638953172391,0.04348942411165629,4.56638953172391,0.04348942411165629,8.201077475113205,0.2979823038109277,12.767467006837116,0.1215949238746392,1.1636387557558114,0.8656564519448837,0.00041339849663079453,0.11623943000309539,0.10432549137114355,2199,2094,105,19.942857142857143,0.0
14,37.45180451398373,0.14186289588630202,12.948930838840562,0.04904898045015364,12.948930838840562,0.04904898045015364,23.891794750881502,0.4254998852351761,36.84072558972206,0.13954820299137144,1.5275106488724708,1.1020107636372947,0.00030308326832708874,0.13607687070117902,0.4938785888106221,3900,3636,264,13.772727272727273,0.0
15,20.798285677615436,0.12759684464794746,7.5934182085870665,0.04658538778274274,7.5934182085870665,0.04658538778274274,13.167458453041373,0.03740901598698265,20.76087666162844,0.12736734148238307,0.8927889134148232,0.8553798974278406,0.0002520270764371952,0.12211961205031051,0.3705078843493652,3557,3394,163,20.822085889570552,0.0
16,31.47682944032725,0.13451636512960363,11.244831514950747,0.04805483553397755,11.244831514950747,0.04805483553397755,19.636748314920375,0.5791129070646086,30.88157982987112,0.1319725633755176,1.373240877209441,0.7941279701448325,0.00028606915351038633,0.12864781437229833,0.11718890304321139,3010,2776,234,11.863247863247864,0.0
17,19.315645581943365,0.12542627001261925,6.59963838118799,0.0428547946830389,6.59963838118799,0.0428547946830389,12.359140699231641,0.3568665015237231,18.95877908041963,0.12310895506765994,0.6700725320988656,0.3132060305751425,0.0002661053785685153,0.12107514967431492,0.41873350884788874,1331,1177,154,7.642857142857143,0.0
18,27.283373299233713,0.1268994106941103,10.511834564567623,0.04889225378868662,10.511834564567623,0.04889225378868662,16.59714341064483,0.17439532402127167,27.108977975212454,0.12608826965215095,1.045011940183553,0.8706166161622813,0.0002515505969841899,0.12203889004209377,0.7801120443402807,3676,3461,215,16.09767441860465,0.0
19,30.48962101398723,0.13314244984273899,10.667568782495287,0.04658326979255584,10.667568782495287,0.04658326979255584,19.815833496817735,0.006218734674213522,30.483402279313022,0.13311529379612674,0.732099759177312,0.7258810245030984,0.00024807963926968505,0.1299455076629254,0.003068220496125207,3155,2926,229,12.777292576419214,0.0
