,Request Id,request_model_execution_time_normalized,cdf
0,5,0.009204786619562148,6.25e-05
6,13,0.009638025017570362,0.000125
255,398,0.009728555818724106,0.0001875
7,30,0.009758938062354712,0.00025
15978,15971,0.00978561481443615,0.0003125
12,7,0.009831324801470311,0.000375
13,46,0.009837217616760085,0.0004375
23,38,0.009866751658260196,0.0005
21,17,0.009869929409468518,0.0005625
15974,15978,0.009886268667964793,0.000625
15981,15804,0.009937839211122124,0.0006875
14,11,0.010034418774487725,0.00075
15999,15877,0.010071434450077375,0.0008125
15986,15872,0.010074675748244173,0.000875
84,22,0.01017017339389686,0.0009375
79,6,0.01017592926747096,0.001
15996,15991,0.010187345230832133,0.0010625
15992,15364,0.010200339092707242,0.001125
27,62,0.010205694125716954,0.0011875
267,358,0.010250508923214417,0.00125
63,14,0.010254530838733303,0.0013125
2,3,0.010268634024974322,0.001375
15994,15656,0.010287236254454461,0.0014375
24,15,0.01029393276840513,0.0015
288,310,0.010301170319491113,0.0015625
19,53,0.010306201720229937,0.001625
32,35,0.010310633093994409,0.0016875
16,24,0.010332000646281772,0.00175
250,294,0.010362496403745996,0.0018125
117,190,0.010363793672246114,0.001875
221,334,0.010372189669484229,0.0019375
53,19,0.010378415438930772,0.002
61,29,0.010397530164144141,0.0020625
4,20,0.010413654850248743,0.002125
38,27,0.010427160747098357,0.0021875
52,54,0.010432774938542458,0.00225
301,390,0.010450254567095862,0.0023125
62,21,0.010470634252780484,0.002375
20,61,0.010511449506323666,0.0024375
34,59,0.010516295882120491,0.0025
269,374,0.010519558310676295,0.0025625
227,318,0.010530336684529826,0.002625
37,45,0.010532285017333522,0.0026875
11,33,0.010551217546283749,0.00275
74,2,0.01055820465389809,0.0028125
42,78,0.010577613598431722,0.002875
57,49,0.010583738888514082,0.0029375
138,206,0.010586086988878331,0.003
64,43,0.010586652012723404,0.0030625
33,26,0.010592359382619753,0.003125
140,182,0.010601531380061915,0.0031875
44,18,0.010613091137618155,0.00325
60,4,0.010622846439127868,0.0033125
151,198,0.010628973381019976,0.003375
113,102,0.010636262569981979,0.0034375
174,70,0.010637903097477967,0.0035
96,1,0.010664915203158138,0.0035625
17,51,0.010667051478654689,0.003625
31,28,0.010674693953388338,0.0036875
15998,15288,0.010678990623344754,0.00375
182,174,0.010695629763214325,0.0038125
300,430,0.010709611531276373,0.003875
15,34,0.010711943393155858,0.0039375
15997,15647,0.010716822891948105,0.004
80,86,0.010743802020325656,0.0040625
39,89,0.010750115041501801,0.004125
28,57,0.010755348678796095,0.0041875
15984,15584,0.01077463672275572,0.00425
1,8,0.010774715317350449,0.0043125
82,67,0.0107855395865621,0.004375
103,130,0.010817109393919479,0.0044375
348,366,0.010817697542624934,0.0045
58,12,0.010822009167071723,0.0045625
48,66,0.010826743951914552,0.004625
129,222,0.010829640837447682,0.0046875
191,230,0.010842089918275052,0.00475
15995,15414,0.0108440511965995,0.0048125
36,69,0.010865685863583408,0.004875
8,32,0.01087069344581581,0.0049375
29,95,0.010881843089677599,0.005
226,278,0.01088430580328994,0.0050625
18,52,0.010888899267689295,0.005125
54,91,0.01090450254929842,0.0051875
128,202,0.0109062797832898,0.00525
15987,15550,0.0109095123613458,0.0053125
15991,15661,0.010910243536043602,0.005375
81,41,0.01094721865190559,0.0054375
43,94,0.010955298487178496,0.0055
183,254,0.010970308036708327,0.0055625
72,73,0.010971796711653261,0.005625
10,58,0.01097443254980363,0.0056875
55,97,0.010988716550330214,0.00575
298,406,0.010989131114192658,0.0058125
40,83,0.01099694760551306,0.005875
