,cdf,batch_size
0,0.0,0.9989999999999999
1,0.01,0.9989999999999999
2,0.02,0.9989999999999999
3,0.03,0.9989999999999999
4,0.04,0.9989999999999999
5,0.05,0.9989999999999999
6,0.06,0.9989999999999999
7,0.07,0.9989999999999999
8,0.08,0.9989999999999999
9,0.09,0.9989999999999999
10,0.1,0.9989999999999999
11,0.11,0.9989999999999999
12,0.12,0.9989999999999999
13,0.13,0.9989999999999999
14,0.14,0.9989999999999999
15,0.15,0.9989999999999999
16,0.16,0.9989999999999999
17,0.17,0.9989999999999999
18,0.18,0.9989999999999999
19,0.19,0.9989999999999999
20,0.2,0.9989999999999999
21,0.21,0.9989999999999999
22,0.22,0.9989999999999999
23,0.23,0.9989999999999999
24,0.24,1.9997051226201907
25,0.25,1.9997051226201907
26,0.26,1.9997051226201907
27,0.27,3.001162958349363
28,0.28,3.001162958349363
29,0.29,3.001162958349363
30,0.3,3.001162958349363
31,0.31,3.001162958349363
32,0.32,3.001162958349363
33,0.33,4.002823400834266
34,0.34,4.002823400834266
35,0.35000000000000003,4.997811098765265
36,0.36,4.997811098765265
37,0.37,4.997811098765265
38,0.38,5.995445496133053
39,0.39,5.995445496133053
40,0.4,6.993632892422741
41,0.41000000000000003,6.993632892422741
42,0.42,7.996469989602652
43,0.43,10.004152608697645
44,0.44,10.990159692286051
45,0.45,13.000662984908592
46,0.46,13.999202723426244
47,0.47000000000000003,16.00658858967672
48,0.48,16.996381089962515
49,0.49,21.010042023055906
50,0.5,25.003118897839112
51,0.51,33.01627645128441
52,0.52,42.99142828733044
53,0.53,51.98737065170029
54,0.54,62.99156830465424
55,0.55,82.02310443674119
56,0.56,97.02813859078891
57,0.5700000000000001,110.05729204763485
58,0.58,123.10050115880195
59,0.59,127.10342371406671
60,0.6,128.12432962288904
61,0.61,128.12432962288904
62,0.62,128.12432962288904
63,0.63,128.12432962288904
64,0.64,128.12432962288904
65,0.65,128.12432962288904
66,0.66,128.12432962288904
67,0.67,128.12432962288904
68,0.68,128.12432962288904
69,0.6900000000000001,128.12432962288904
70,0.7000000000000001,128.12432962288904
71,0.71,128.12432962288904
72,0.72,128.12432962288904
73,0.73,128.12432962288904
74,0.74,128.12432962288904
75,0.75,128.12432962288904
76,0.76,128.12432962288904
77,0.77,128.12432962288904
78,0.78,128.12432962288904
79,0.79,128.12432962288904
80,0.8,128.12432962288904
81,0.81,128.12432962288904
82,0.8200000000000001,128.12432962288904
83,0.8300000000000001,128.12432962288904
84,0.84,128.12432962288904
85,0.85,128.12432962288904
86,0.86,128.12432962288904
87,0.87,128.12432962288904
88,0.88,128.12432962288904
89,0.89,128.12432962288904
90,0.9,128.12432962288904
91,0.91,128.12432962288904
92,0.92,128.12432962288904
93,0.93,128.12432962288904
94,0.9400000000000001,128.12432962288904
95,0.9500000000000001,128.12432962288904
96,0.96,128.12432962288904
97,0.97,128.12432962288904
98,0.98,128.12432962288904
99,0.99,128.12432962288904
100,1.0,128.12432962288904
