Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,19.058769729101407,0.03987190319895692,19.058769729101446,0.039871903198957,19.058769729101446,0.039871903198957,0.0,0.0,19.058769729101446,0.039871903198957,0.45743357209867597,0.45743357209867597,0.0001562806874269477,0.038914929198750475,,3405,2927,478,6.123430962343096,0.0
1,12.952335745738836,0.04085910329886068,12.952335745738711,0.04085910329886029,12.952335745738711,0.04085910329886029,0.0,0.0,12.952335745738711,0.04085910329886029,0.5428996416166303,0.5428996416166303,0.00015677148184136018,0.03914648613287762,0.27017428312254843,3780,3463,317,10.92429022082019,0.0
2,11.064063839289897,0.041130348844943855,11.06406383928977,0.04113034884494338,11.06406383928977,0.04113034884494338,0.0,0.0,11.06406383928977,0.04113034884494338,0.5431774016166298,0.5431774016166298,0.00015671592660606743,0.03911110199878538,3.4306566834662995,3735,3466,269,12.884758364312267,0.0
3,2.993751834068725,0.04828631990433427,2.993751834068778,0.04828631990433513,2.993751834068778,0.04828631990433513,0.0,0.0,2.993751834068778,0.04828631990433513,0.5936925196232821,0.5936925196232821,0.00015598857583375776,0.03871063410395875,2.694252647147877,3868,3806,62,61.38709677419355,0.0
4,9.428085193870757,0.040119511463279814,9.428085193871228,0.04011951146328182,9.428085193871228,0.04011951146328182,0.0,0.0,9.428085193871228,0.04011951146328182,0.38056955659945757,0.38056955659945757,0.0001486599830466631,0.038500066541579996,14.224988509952887,2795,2560,235,10.893617021276595,0.0
5,2.1944113042574713,0.04220021738956676,2.1944113042574953,0.04220021738956722,2.1944113042574953,0.04220021738956722,0.0,0.0,2.1944113042574953,0.04220021738956722,0.2505963836555196,0.2505963836555196,0.00014952051530758926,0.03738105616542215,12.044512093851658,1728,1676,52,32.23076923076923,0.0
6,11.867388757752309,0.03982345220722251,11.867388757752092,0.039823452207221784,11.867388757752092,0.039823452207221784,0.0,0.0,11.867388757752092,0.039823452207221784,0.380569556599454,0.380569556599454,0.00014895090277865128,0.038546373158231055,23.757739728548067,2853,2555,298,8.573825503355705,0.0
7,5.513828071312972,0.039384486223664084,5.513828071313067,0.039384486223664764,5.513828071313067,0.039384486223664764,0.0,0.0,5.513828071313067,0.039384486223664764,0.22394809555476058,0.22394809555476058,0.0001472374066763712,0.037784856969701505,0.9701589824700392,1661,1521,140,10.864285714285714,0.0
8,2.0284691464584625,0.05201202939637083,2.028469146458674,0.05201202939637625,2.028469146458674,0.05201202939637625,0.0,0.0,2.028469146458674,0.05201202939637625,0.5429889405199475,0.5429889405199475,0.00015825967371610244,0.038089236049705516,5.845825700229241,3470,3431,39,87.97435897435898,0.0
9,38.119757552211425,0.03954331696287492,38.11975755221259,0.03954331696287613,38.11975755221259,0.03954331696287613,0.0,0.0,38.11975755221259,0.03954331696287613,0.4527438757478137,0.4527438757478137,0.0001562802470651756,0.039073665639485076,0.32266855687849727,3861,2897,964,3.0051867219917012,0.0
